datetime,zone,hour,day_of_week,carbon_lag_1,carbon_lag_2,carbon_lag_3,carbon_intensity,target_carbon
2026-08-07 00:00:00+00:00,DE,0,4,342.0,340.0,336.0,353,364.0
2026-08-07 01:00:00+00:00,DE,1,4,353.0,342.0,340.0,364,367.0
2026-08-07 02:00:00+00:00,DE,2,4,364.0,353.0,342.0,367,364.0
2026-08-07 03:00:00+00:00,DE,3,4,367.0,364.0,353.0,364,348.0
2026-08-07 04:00:00+00:00,DE,4,4,364.0,367.0,364.0,348,329.0
2026-08-07 05:00:00+00:00,DE,5,4,348.0,364.0,367.0,329,291.0
2026-08-07 06:00:00+00:00,DE,6,4,329.0,348.0,364.0,291,241.0
2026-08-07 07:00:00+00:00,DE,7,4,291.0,329.0,348.0,241,172.0
2026-08-07 08:00:00+00:00,DE,8,4,241.0,291.0,329.0,172,151.0
2026-08-07 09:00:00+00:00,DE,9,4,172.0,241.0,291.0,151,142.0
2026-08-07 10:00:00+00:00,DE,10,4,151.0,172.0,241.0,142,142.0
2026-08-07 11:00:00+00:00,DE,11,4,142.0,151.0,172.0,142,143.0
2026-08-07 12:00:00+00:00,DE,12,4,142.0,142.0,151.0,143,159.0
2026-08-07 13:00:00+00:00,DE,13,4,143.0,142.0,142.0,159,187.0
2026-08-07 14:00:00+00:00,DE,14,4,159.0,143.0,142.0,187,254.0
2026-08-07 15:00:00+00:00,DE,15,4,187.0,159.0,143.0,254,316.0
2026-08-07 16:00:00+00:00,DE,16,4,254.0,187.0,159.0,316,382.0
2026-08-07 17:00:00+00:00,DE,17,4,316.0,254.0,187.0,382,424.0
2026-08-07 18:00:00+00:00,DE,18,4,382.0,316.0,254.0,424,450.0
2026-08-07 19:00:00+00:00,DE,19,4,424.0,382.0,316.0,450,460.0
2026-08-07 20:00:00+00:00,DE,20,4,450.0,424.0,382.0,460,474.0
2026-08-07 21:00:00+00:00,DE,21,4,460.0,450.0,424.0,474,486.0
2026-08-07 22:00:00+00:00,DE,22,4,474.0,460.0,450.0,486,503.0
2026-08-07 23:00:00+00:00,DE,23,4,486.0,474.0,460.0,503,505.0
2026-08-08 00:00:00+00:00,DE,0,5,503.0,486.0,474.0,505,504.0
2026-08-08 01:00:00+00:00,DE,1,5,505.0,503.0,486.0,504,510.0
2026-08-08 02:00:00+00:00,DE,2,5,504.0,505.0,503.0,510,509.0
2026-08-08 03:00:00+00:00,DE,3,5,510.0,504.0,505.0,509,474.0
2026-08-08 04:00:00+00:00,DE,4,5,509.0,510.0,504.0,474,401.0
2026-08-08 05:00:00+00:00,DE,5,5,474.0,509.0,510.0,401,297.0
2026-08-08 06:00:00+00:00,DE,6,5,401.0,474.0,509.0,297,183.0
2026-08-08 07:00:00+00:00,DE,7,5,297.0,401.0,474.0,183,142.0
2026-08-08 08:00:00+00:00,DE,8,5,183.0,297.0,401.0,142,136.0
2026-08-08 09:00:00+00:00,DE,9,5,142.0,183.0,297.0,136,133.0
2026-08-08 10:00:00+00:00,DE,10,5,136.0,142.0,183.0,133,132.0
2026-08-08 11:00:00+00:00,DE,11,5,133.0,136.0,142.0,132,136.0
2026-08-08 12:00:00+00:00,DE,12,5,132.0,133.0,136.0,136,143.0
2026-08-08 13:00:00+00:00,DE,13,5,136.0,132.0,133.0,143,159.0
2026-08-08 14:00:00+00:00,DE,14,5,143.0,136.0,132.0,159,208.0
2026-08-08 15:00:00+00:00,DE,15,5,159.0,143.0,136.0,208,321.0
2026-08-08 16:00:00+00:00,DE,16,5,208.0,159.0,143.0,321,396.0
2026-08-08 17:00:00+00:00,DE,17,5,321.0,208.0,159.0,396,425.0
2026-08-08 18:00:00+00:00,DE,18,5,396.0,321.0,208.0,425,428.0
2026-08-08 19:00:00+00:00,DE,19,5,425.0,396.0,321.0,428,413.0
2026-08-08 20:00:00+00:00,DE,20,5,428.0,425.0,396.0,413,394.0
2026-08-08 21:00:00+00:00,DE,21,5,413.0,428.0,425.0,394,379.0
2026-08-08 22:00:00+00:00,DE,22,5,394.0,413.0,428.0,379,372.0
2026-08-08 23:00:00+00:00,DE,23,5,379.0,394.0,413.0,372,372.0
2026-08-09 00:00:00+00:00,DE,0,6,372.0,379.0,394.0,372,378.0
2026-08-09 01:00:00+00:00,DE,1,6,372.0,372.0,379.0,378,384.0
2026-08-09 02:00:00+00:00,DE,2,6,378.0,372.0,372.0,384,382.0
2026-08-09 03:00:00+00:00,DE,3,6,384.0,378.0,372.0,382,364.0
2026-08-09 04:00:00+00:00,DE,4,6,382.0,384.0,378.0,364,320.0
2026-08-09 05:00:00+00:00,DE,5,6,364.0,382.0,384.0,320,247.0
2026-08-09 06:00:00+00:00,DE,6,6,320.0,364.0,382.0,247,170.0
2026-08-09 07:00:00+00:00,DE,7,6,247.0,320.0,364.0,170,142.0
2026-08-09 08:00:00+00:00,DE,8,6,170.0,247.0,320.0,142,133.0
2026-08-09 09:00:00+00:00,DE,9,6,142.0,170.0,247.0,133,129.0
2026-08-09 10:00:00+00:00,DE,10,6,133.0,142.0,170.0,129,128.0
2026-08-09 11:00:00+00:00,DE,11,6,129.0,133.0,142.0,128,129.0
2026-08-09 12:00:00+00:00,DE,12,6,128.0,129.0,133.0,129,134.0
2026-08-09 13:00:00+00:00,DE,13,6,129.0,128.0,129.0,134,153.0
2026-08-09 14:00:00+00:00,DE,14,6,134.0,129.0,128.0,153,224.0
2026-08-09 15:00:00+00:00,DE,15,6,153.0,134.0,129.0,224,317.0
2026-08-09 16:00:00+00:00,DE,16,6,224.0,153.0,134.0,317,394.0
2026-08-09 17:00:00+00:00,DE,17,6,317.0,224.0,153.0,394,434.0
2026-08-09 18:00:00+00:00,DE,18,6,394.0,317.0,224.0,434,452.0
2026-08-09 19:00:00+00:00,DE,19,6,434.0,394.0,317.0,452,453.0
2026-08-09 20:00:00+00:00,DE,20,6,452.0,434.0,394.0,453,473.0
2026-08-09 21:00:00+00:00,DE,21,6,453.0,452.0,434.0,473,476.0
2026-08-09 22:00:00+00:00,DE,22,6,473.0,453.0,452.0,476,486.0
2026-08-09 23:00:00+00:00,DE,23,6,476.0,473.0,453.0,486,505.0
2026-08-10 00:00:00+00:00,DE,0,0,486.0,476.0,473.0,505,491.0
2026-08-10 01:00:00+00:00,DE,1,0,505.0,486.0,476.0,491,489.0
2026-08-10 02:00:00+00:00,DE,2,0,491.0,505.0,486.0,489,469.0
2026-08-10 03:00:00+00:00,DE,3,0,489.0,491.0,505.0,469,415.0
2026-08-10 04:00:00+00:00,DE,4,0,469.0,489.0,491.0,415,363.0
2026-08-10 05:00:00+00:00,DE,5,0,415.0,469.0,489.0,363,302.0
2026-08-10 06:00:00+00:00,DE,6,0,363.0,415.0,469.0,302,242.0
2026-08-10 07:00:00+00:00,DE,7,0,302.0,363.0,415.0,242,181.0
2026-08-10 08:00:00+00:00,DE,8,0,242.0,302.0,363.0,181,135.0
2026-08-10 09:00:00+00:00,DE,9,0,181.0,242.0,302.0,135,116.0
2026-08-10 10:00:00+00:00,DE,10,0,135.0,181.0,242.0,116,116.0
2026-08-10 11:00:00+00:00,DE,11,0,116.0,135.0,181.0,116,118.0
2026-08-10 12:00:00+00:00,DE,12,0,116.0,116.0,135.0,118,119.0
2026-08-10 13:00:00+00:00,DE,13,0,118.0,116.0,116.0,119,134.0
2026-08-10 14:00:00+00:00,DE,14,0,119.0,118.0,116.0,134,174.0
2026-08-10 15:00:00+00:00,DE,15,0,134.0,119.0,118.0,174,230.0
2026-08-10 16:00:00+00:00,DE,16,0,174.0,134.0,119.0,230,295.0
2026-08-10 17:00:00+00:00,DE,17,0,230.0,174.0,134.0,295,337.0
2026-08-10 18:00:00+00:00,DE,18,0,295.0,230.0,174.0,337,357.0
2026-08-10 19:00:00+00:00,DE,19,0,337.0,295.0,230.0,357,347.0
2026-08-10 20:00:00+00:00,DE,20,0,357.0,337.0,295.0,347,351.0
2026-08-10 21:00:00+00:00,DE,21,0,347.0,357.0,337.0,351,354.0
2026-08-10 22:00:00+00:00,DE,22,0,351.0,347.0,357.0,354,364.0
2026-08-10 23:00:00+00:00,DE,23,0,354.0,351.0,347.0,364,369.0
2026-08-11 00:00:00+00:00,DE,0,1,364.0,354.0,351.0,369,369.0
2026-08-11 01:00:00+00:00,DE,1,1,369.0,364.0,354.0,369,373.0
2026-08-11 02:00:00+00:00,DE,2,1,369.0,369.0,364.0,373,378.0
2026-08-11 03:00:00+00:00,DE,3,1,373.0,369.0,369.0,378,360.0
2026-08-11 04:00:00+00:00,DE,4,1,378.0,373.0,369.0,360,318.0
2026-08-11 05:00:00+00:00,DE,5,1,360.0,378.0,373.0,318,259.0
2026-08-11 06:00:00+00:00,DE,6,1,318.0,360.0,378.0,259,194.0
2026-08-11 07:00:00+00:00,DE,7,1,259.0,318.0,360.0,194,144.0
2026-08-11 08:00:00+00:00,DE,8,1,194.0,259.0,318.0,144,137.0
2026-08-11 09:00:00+00:00,DE,9,1,144.0,194.0,259.0,137,134.0
2026-08-11 10:00:00+00:00,DE,10,1,137.0,144.0,194.0,134,140.0
2026-08-11 11:00:00+00:00,DE,11,1,134.0,137.0,144.0,140,143.0
2026-08-11 12:00:00+00:00,DE,12,1,140.0,134.0,137.0,143,141.0
2026-08-11 13:00:00+00:00,DE,13,1,143.0,140.0,134.0,141,165.0
2026-08-11 14:00:00+00:00,DE,14,1,141.0,143.0,140.0,165,241.0
2026-08-11 15:00:00+00:00,DE,15,1,165.0,141.0,143.0,241,325.0
2026-08-11 16:00:00+00:00,DE,16,1,241.0,165.0,141.0,325,387.0
2026-08-11 17:00:00+00:00,DE,17,1,325.0,241.0,165.0,387,425.0
2026-08-11 18:00:00+00:00,DE,18,1,387.0,325.0,241.0,425,434.0
2026-08-11 19:00:00+00:00,DE,19,1,425.0,387.0,325.0,434,438.0
2026-08-11 20:00:00+00:00,DE,20,1,434.0,425.0,387.0,438,450.0
2026-08-11 21:00:00+00:00,DE,21,1,438.0,434.0,425.0,450,466.0
2026-08-11 22:00:00+00:00,DE,22,1,450.0,438.0,434.0,466,482.0
2026-08-11 23:00:00+00:00,DE,23,1,466.0,450.0,438.0,482,492.0
2026-08-12 00:00:00+00:00,DE,0,2,482.0,466.0,450.0,492,496.0
2026-08-12 01:00:00+00:00,DE,1,2,492.0,482.0,466.0,496,499.0
2026-08-12 02:00:00+00:00,DE,2,2,496.0,492.0,482.0,499,493.0
2026-08-12 03:00:00+00:00,DE,3,2,499.0,496.0,492.0,493,456.0
2026-08-12 04:00:00+00:00,DE,4,2,493.0,499.0,496.0,456,409.0
2026-08-12 05:00:00+00:00,DE,5,2,456.0,493.0,499.0,409,358.0
2026-08-12 06:00:00+00:00,DE,6,2,409.0,456.0,493.0,358,289.0
2026-08-12 07:00:00+00:00,DE,7,2,358.0,409.0,456.0,289,210.0
2026-08-12 08:00:00+00:00,DE,8,2,289.0,358.0,409.0,210,157.0
2026-08-12 09:00:00+00:00,DE,9,2,210.0,289.0,358.0,157,148.0
2026-08-12 10:00:00+00:00,DE,10,2,157.0,210.0,289.0,148,150.0
2026-08-12 11:00:00+00:00,DE,11,2,148.0,157.0,210.0,150,153.0
2026-08-12 12:00:00+00:00,DE,12,2,150.0,148.0,157.0,153,163.0
2026-08-12 13:00:00+00:00,DE,13,2,153.0,150.0,148.0,163,226.0
2026-08-12 14:00:00+00:00,DE,14,2,163.0,153.0,150.0,226,321.0
2026-08-12 15:00:00+00:00,DE,15,2,226.0,163.0,153.0,321,396.0
2026-08-12 16:00:00+00:00,DE,16,2,321.0,226.0,163.0,396,454.0
2026-08-12 17:00:00+00:00,DE,17,2,396.0,321.0,226.0,454,472.0
2026-08-12 18:00:00+00:00,DE,18,2,454.0,396.0,321.0,472,465.0
2026-08-12 19:00:00+00:00,DE,19,2,472.0,454.0,396.0,465,460.0
2026-08-12 20:00:00+00:00,DE,20,2,465.0,472.0,454.0,460,457.0
2026-08-12 21:00:00+00:00,DE,21,2,460.0,465.0,472.0,457,460.0
2026-08-12 22:00:00+00:00,DE,22,2,457.0,460.0,465.0,460,469.0
2026-08-12 23:00:00+00:00,DE,23,2,460.0,457.0,460.0,469,476.0
2026-08-13 00:00:00+00:00,DE,0,3,469.0,460.0,457.0,476,494.0
2026-08-13 01:00:00+00:00,DE,1,3,476.0,469.0,460.0,494,495.0
2026-08-13 02:00:00+00:00,DE,2,3,494.0,476.0,469.0,495,490.0
2026-08-13 03:00:00+00:00,DE,3,3,495.0,494.0,476.0,490,461.0
2026-08-13 04:00:00+00:00,DE,4,3,490.0,495.0,494.0,461,404.0
2026-08-13 05:00:00+00:00,DE,5,3,461.0,490.0,495.0,404,349.0
2026-08-13 06:00:00+00:00,DE,6,3,404.0,461.0,490.0,349,273.0
2026-08-13 07:00:00+00:00,DE,7,3,349.0,404.0,461.0,273,206.0
2026-08-13 08:00:00+00:00,DE,8,3,273.0,349.0,404.0,206,147.0
2026-08-13 09:00:00+00:00,DE,9,3,206.0,273.0,349.0,147,141.0
2026-08-13 10:00:00+00:00,DE,10,3,147.0,206.0,273.0,141,141.0
2026-08-13 11:00:00+00:00,DE,11,3,141.0,147.0,206.0,141,141.0
2026-08-13 12:00:00+00:00,DE,12,3,141.0,141.0,147.0,141,158.0
2026-08-13 13:00:00+00:00,DE,13,3,141.0,141.0,141.0,158,213.0
2026-08-13 14:00:00+00:00,DE,14,3,158.0,141.0,141.0,213,282.0
2026-08-13 15:00:00+00:00,DE,15,3,213.0,158.0,141.0,282,355.0
2026-08-13 16:00:00+00:00,DE,16,3,282.0,213.0,158.0,355,410.0
2026-08-13 17:00:00+00:00,DE,17,3,355.0,282.0,213.0,410,426.0
2026-08-13 18:00:00+00:00,DE,18,3,410.0,355.0,282.0,426,404.0
2026-08-13 19:00:00+00:00,DE,19,3,426.0,410.0,355.0,404,383.0
2026-08-13 20:00:00+00:00,DE,20,3,404.0,426.0,410.0,383,370.0
2026-08-13 21:00:00+00:00,DE,21,3,383.0,404.0,426.0,370,370.0
2026-08-13 22:00:00+00:00,DE,22,3,370.0,383.0,404.0,370,374.0
2026-08-13 23:00:00+00:00,DE,23,3,370.0,370.0,383.0,374,394.0
2026-08-14 00:00:00+00:00,DE,0,4,374.0,370.0,370.0,394,409.0
2026-08-14 01:00:00+00:00,DE,1,4,394.0,374.0,370.0,409,418.0
2026-08-14 02:00:00+00:00,DE,2,4,409.0,394.0,374.0,418,417.0
2026-08-14 03:00:00+00:00,DE,3,4,418.0,409.0,394.0,417,392.0
2026-08-14 04:00:00+00:00,DE,4,4,417.0,418.0,409.0,392,362.0
2026-08-14 05:00:00+00:00,DE,5,4,392.0,417.0,418.0,362,316.0
2026-08-14 06:00:00+00:00,DE,6,4,362.0,392.0,417.0,316,258.0
2026-08-14 07:00:00+00:00,DE,7,4,316.0,362.0,392.0,258,202.0
2026-08-14 08:00:00+00:00,DE,8,4,258.0,316.0,362.0,202,168.0
2026-08-14 09:00:00+00:00,DE,9,4,202.0,258.0,316.0,168,151.0
2026-08-14 10:00:00+00:00,DE,10,4,168.0,202.0,258.0,151,143.0
2026-08-14 11:00:00+00:00,DE,11,4,151.0,168.0,202.0,143,153.0
2026-08-14 12:00:00+00:00,DE,12,4,143.0,151.0,168.0,153,177.0
2026-08-14 13:00:00+00:00,DE,13,4,153.0,143.0,151.0,177,237.0
2026-08-14 14:00:00+00:00,DE,14,4,177.0,153.0,143.0,237,310.0
2026-08-14 15:00:00+00:00,DE,15,4,237.0,177.0,153.0,310,372.0
2026-08-14 16:00:00+00:00,DE,16,4,310.0,237.0,177.0,372,420.0
2026-08-14 17:00:00+00:00,DE,17,4,372.0,310.0,237.0,420,444.0
2026-08-14 18:00:00+00:00,DE,18,4,420.0,372.0,310.0,444,447.0
2026-08-14 19:00:00+00:00,DE,19,4,444.0,420.0,372.0,447,451.0
2026-08-14 20:00:00+00:00,DE,20,4,447.0,444.0,420.0,451,452.0
2026-08-14 21:00:00+00:00,DE,21,4,451.0,447.0,444.0,452,448.0
2026-08-14 22:00:00+00:00,DE,22,4,452.0,451.0,447.0,448,462.0
2026-08-14 23:00:00+00:00,DE,23,4,448.0,452.0,451.0,462,467.0
2026-08-15 00:00:00+00:00,DE,0,5,462.0,448.0,452.0,467,470.0
2026-08-15 01:00:00+00:00,DE,1,5,467.0,462.0,448.0,470,477.0
2026-08-15 02:00:00+00:00,DE,2,5,470.0,467.0,462.0,477,467.0
2026-08-15 03:00:00+00:00,DE,3,5,477.0,470.0,467.0,467,446.0
2026-08-15 04:00:00+00:00,DE,4,5,467.0,477.0,470.0,446,380.0
2026-08-15 05:00:00+00:00,DE,5,5,446.0,467.0,477.0,380,296.0
2026-08-15 06:00:00+00:00,DE,6,5,380.0,446.0,467.0,296,232.0
2026-08-15 07:00:00+00:00,DE,7,5,296.0,380.0,446.0,232,185.0
2026-08-15 08:00:00+00:00,DE,8,5,232.0,296.0,380.0,185,171.0
2026-08-15 09:00:00+00:00,DE,9,5,185.0,232.0,296.0,171,161.0
2026-08-15 10:00:00+00:00,DE,10,5,171.0,185.0,232.0,161,151.0
2026-08-15 11:00:00+00:00,DE,11,5,161.0,171.0,185.0,151,156.0
2026-08-15 12:00:00+00:00,DE,12,5,151.0,161.0,171.0,156,182.0
2026-08-15 13:00:00+00:00,DE,13,5,156.0,151.0,161.0,182,215.0
2026-08-15 14:00:00+00:00,DE,14,5,182.0,156.0,151.0,215,264.0
2026-08-15 15:00:00+00:00,DE,15,5,215.0,182.0,156.0,264,321.0
2026-08-15 16:00:00+00:00,DE,16,5,264.0,215.0,182.0,321,367.0
2026-08-15 17:00:00+00:00,DE,17,5,321.0,264.0,215.0,367,393.0
2026-08-15 18:00:00+00:00,DE,18,5,367.0,321.0,264.0,393,405.0
2026-08-15 19:00:00+00:00,DE,19,5,393.0,367.0,321.0,405,422.0
2026-08-15 20:00:00+00:00,DE,20,5,405.0,393.0,367.0,422,448.0
2026-08-15 21:00:00+00:00,DE,21,5,422.0,405.0,393.0,448,448.0
2026-08-15 21:00:00+00:00,DE,21,5,448.0,422.0,405.0,448,472.0
2026-08-15 22:00:00+00:00,DE,22,5,448.0,448.0,422.0,472,491.0
2026-08-15 23:00:00+00:00,DE,23,5,472.0,448.0,448.0,491,497.0
2026-08-16 00:00:00+00:00,DE,0,6,491.0,472.0,448.0,497,500.0
2026-08-16 01:00:00+00:00,DE,1,6,497.0,491.0,472.0,500,496.0
2026-08-16 02:00:00+00:00,DE,2,6,500.0,497.0,491.0,496,494.0
2026-08-16 03:00:00+00:00,DE,3,6,496.0,500.0,497.0,494,491.0
2026-08-16 04:00:00+00:00,DE,4,6,494.0,496.0,500.0,491,455.0
2026-08-16 05:00:00+00:00,DE,5,6,491.0,494.0,496.0,455,365.0
2026-08-16 06:00:00+00:00,DE,6,6,455.0,491.0,494.0,365,280.0
2026-08-16 07:00:00+00:00,DE,7,6,365.0,455.0,491.0,280,193.0
2026-08-16 08:00:00+00:00,DE,8,6,280.0,365.0,455.0,193,147.0
2026-08-16 09:00:00+00:00,DE,9,6,193.0,280.0,365.0,147,139.0
2026-08-16 10:00:00+00:00,DE,10,6,147.0,193.0,280.0,139,139.0
2026-08-16 11:00:00+00:00,DE,11,6,139.0,147.0,193.0,139,139.0
2026-08-16 12:00:00+00:00,DE,12,6,139.0,139.0,147.0,139,150.0
2026-08-16 13:00:00+00:00,DE,13,6,139.0,139.0,139.0,150,218.0
2026-08-16 14:00:00+00:00,DE,14,6,150.0,139.0,139.0,218,293.0
2026-08-16 15:00:00+00:00,DE,15,6,218.0,150.0,139.0,293,353.0
2026-08-16 16:00:00+00:00,DE,16,6,293.0,218.0,150.0,353,407.0
2026-08-16 17:00:00+00:00,DE,17,6,353.0,293.0,218.0,407,431.0
2026-08-16 18:00:00+00:00,DE,18,6,407.0,353.0,293.0,431,449.0
2026-08-16 19:00:00+00:00,DE,19,6,431.0,407.0,353.0,449,459.0
2026-08-16 20:00:00+00:00,DE,20,6,449.0,431.0,407.0,459,472.0
2026-08-16 21:00:00+00:00,DE,21,6,459.0,449.0,431.0,472,489.0
2026-08-16 22:00:00+00:00,DE,22,6,472.0,459.0,449.0,489,506.0
2026-08-16 23:00:00+00:00,DE,23,6,489.0,472.0,459.0,506,520.0
2026-08-17 00:00:00+00:00,DE,0,0,506.0,489.0,472.0,520,522.0
2026-08-17 01:00:00+00:00,DE,1,0,520.0,506.0,489.0,522,519.0
2026-08-17 02:00:00+00:00,DE,2,0,522.0,520.0,506.0,519,498.0
2026-08-17 03:00:00+00:00,DE,3,0,519.0,522.0,520.0,498,450.0
2026-08-17 04:00:00+00:00,DE,4,0,498.0,519.0,522.0,450,404.0
2026-08-17 05:00:00+00:00,DE,5,0,450.0,498.0,519.0,404,369.0
2026-08-17 06:00:00+00:00,DE,6,0,404.0,450.0,498.0,369,348.0
2026-08-17 07:00:00+00:00,DE,7,0,369.0,404.0,450.0,348,336.0
2026-08-17 08:00:00+00:00,DE,8,0,348.0,369.0,404.0,336,304.0
2026-08-17 09:00:00+00:00,DE,9,0,336.0,348.0,369.0,304,281.0
2026-08-17 10:00:00+00:00,DE,10,0,304.0,336.0,348.0,281,275.0
2026-08-17 11:00:00+00:00,DE,11,0,281.0,304.0,336.0,275,265.0
2026-08-17 12:00:00+00:00,DE,12,0,275.0,281.0,304.0,265,258.0
2026-08-17 13:00:00+00:00,DE,13,0,265.0,275.0,281.0,258,268.0
2026-08-17 14:00:00+00:00,DE,14,0,258.0,265.0,275.0,268,298.0
2026-08-17 15:00:00+00:00,DE,15,0,268.0,258.0,265.0,298,329.0
2026-08-17 16:00:00+00:00,DE,16,0,298.0,268.0,258.0,329,367.0
2026-08-17 17:00:00+00:00,DE,17,0,329.0,298.0,268.0,367,401.0
2026-08-17 18:00:00+00:00,DE,18,0,367.0,329.0,298.0,401,422.0
2026-08-17 19:00:00+00:00,DE,19,0,401.0,367.0,329.0,422,433.0
2026-08-17 20:00:00+00:00,DE,20,0,422.0,401.0,367.0,433,451.0
2026-08-17 21:00:00+00:00,DE,21,0,433.0,422.0,401.0,451,492.0
2026-08-17 22:00:00+00:00,DE,22,0,451.0,433.0,422.0,492,491.0
2026-08-17 23:00:00+00:00,DE,23,0,492.0,451.0,433.0,491,496.0
2026-08-18 00:00:00+00:00,DE,0,1,491.0,492.0,451.0,496,499.0
2026-08-18 01:00:00+00:00,DE,1,1,496.0,491.0,492.0,499,499.0
2026-08-18 02:00:00+00:00,DE,2,1,499.0,496.0,491.0,499,487.0
2026-08-18 03:00:00+00:00,DE,3,1,499.0,499.0,496.0,487,466.0
2026-08-18 04:00:00+00:00,DE,4,1,487.0,499.0,499.0,466,440.0
2026-08-18 05:00:00+00:00,DE,5,1,466.0,487.0,499.0,440,406.0
2026-08-18 06:00:00+00:00,DE,6,1,440.0,466.0,487.0,406,381.0
2026-08-18 07:00:00+00:00,DE,7,1,406.0,440.0,466.0,381,357.0
2026-08-18 08:00:00+00:00,DE,8,1,381.0,406.0,440.0,357,319.0
2026-08-18 09:00:00+00:00,DE,9,1,357.0,381.0,406.0,319,286.0
2026-08-18 10:00:00+00:00,DE,10,1,319.0,357.0,381.0,286,277.0
2026-08-18 11:00:00+00:00,DE,11,1,286.0,319.0,357.0,277,277.0
2026-08-18 12:00:00+00:00,DE,12,1,277.0,286.0,319.0,277,279.0
2026-08-18 13:00:00+00:00,DE,13,1,277.0,277.0,286.0,279,303.0
2026-08-18 14:00:00+00:00,DE,14,1,279.0,277.0,277.0,303,326.0
2026-08-18 15:00:00+00:00,DE,15,1,303.0,279.0,277.0,326,360.0
2026-08-18 16:00:00+00:00,DE,16,1,326.0,303.0,279.0,360,382.0
2026-08-18 17:00:00+00:00,DE,17,1,360.0,326.0,303.0,382,408.0
2026-08-18 18:00:00+00:00,DE,18,1,382.0,360.0,326.0,408,418.0
2026-08-18 19:00:00+00:00,DE,19,1,408.0,382.0,360.0,418,432.0
2026-08-18 20:00:00+00:00,DE,20,1,418.0,408.0,382.0,432,430.0
2026-08-18 21:00:00+00:00,DE,21,1,432.0,418.0,408.0,430,422.0
2026-08-18 22:00:00+00:00,DE,22,1,430.0,432.0,418.0,422,424.0
2026-08-18 23:00:00+00:00,DE,23,1,422.0,430.0,432.0,424,425.0
2026-08-19 00:00:00+00:00,DE,0,2,424.0,422.0,430.0,425,421.0
2026-08-19 01:00:00+00:00,DE,1,2,425.0,424.0,422.0,421,416.0
2026-08-19 02:00:00+00:00,DE,2,2,421.0,425.0,424.0,416,388.0
2026-08-19 03:00:00+00:00,DE,3,2,416.0,421.0,425.0,388,356.0
2026-08-19 04:00:00+00:00,DE,4,2,388.0,416.0,421.0,356,332.0
2026-08-19 05:00:00+00:00,DE,5,2,356.0,388.0,416.0,332,297.0
2026-08-19 06:00:00+00:00,DE,6,2,332.0,356.0,388.0,297,273.0
2026-08-19 07:00:00+00:00,DE,7,2,297.0,332.0,356.0,273,245.0
2026-08-19 08:00:00+00:00,DE,8,2,273.0,297.0,332.0,245,229.0
2026-08-19 09:00:00+00:00,DE,9,2,245.0,273.0,297.0,229,212.0
2026-08-19 10:00:00+00:00,DE,10,2,229.0,245.0,273.0,212,204.0
2026-08-19 11:00:00+00:00,DE,11,2,212.0,229.0,245.0,204,213.0
2026-08-19 12:00:00+00:00,DE,12,2,204.0,212.0,229.0,213,235.0
2026-08-19 13:00:00+00:00,DE,13,2,213.0,204.0,212.0,235,271.0
2026-08-19 14:00:00+00:00,DE,14,2,235.0,213.0,204.0,271,311.0
2026-08-19 15:00:00+00:00,DE,15,2,271.0,235.0,213.0,311,361.0
2026-08-19 16:00:00+00:00,DE,16,2,311.0,271.0,235.0,361,411.0
2026-08-19 17:00:00+00:00,DE,17,2,361.0,311.0,271.0,411,439.0
2026-08-19 18:00:00+00:00,DE,18,2,411.0,361.0,311.0,439,449.0
2026-08-19 19:00:00+00:00,DE,19,2,439.0,411.0,361.0,449,456.0
2026-08-19 20:00:00+00:00,DE,20,2,449.0,439.0,411.0,456,483.0
2026-08-19 21:00:00+00:00,DE,21,2,456.0,449.0,439.0,483,460.0
2026-08-19 22:00:00+00:00,DE,22,2,483.0,456.0,449.0,460,490.0
2026-08-19 23:00:00+00:00,DE,23,2,460.0,483.0,456.0,490,504.0
2026-08-20 00:00:00+00:00,DE,0,3,490.0,460.0,483.0,504,509.0
2026-08-20 01:00:00+00:00,DE,1,3,504.0,490.0,460.0,509,485.0
2026-08-20 02:00:00+00:00,DE,2,3,509.0,504.0,490.0,485,461.0
2026-08-20 03:00:00+00:00,DE,3,3,485.0,509.0,504.0,461,429.0
2026-08-20 04:00:00+00:00,DE,4,3,461.0,485.0,509.0,429,405.0
2026-08-20 05:00:00+00:00,DE,5,3,429.0,461.0,485.0,405,362.0
2026-08-20 06:00:00+00:00,DE,6,3,405.0,429.0,461.0,362,305.0
2026-08-20 07:00:00+00:00,DE,7,3,362.0,405.0,429.0,305,244.0
2026-08-20 08:00:00+00:00,DE,8,3,305.0,362.0,405.0,244,189.0
2026-08-20 09:00:00+00:00,DE,9,3,244.0,305.0,362.0,189,152.0
2026-08-20 10:00:00+00:00,DE,10,3,189.0,244.0,305.0,152,156.0
2026-08-20 11:00:00+00:00,DE,11,3,152.0,189.0,244.0,156,158.0
2026-08-20 12:00:00+00:00,DE,12,3,156.0,152.0,189.0,158,166.0
2026-08-20 13:00:00+00:00,DE,13,3,158.0,156.0,152.0,166,205.0
2026-08-20 14:00:00+00:00,DE,14,3,166.0,158.0,156.0,205,251.0
2026-08-20 15:00:00+00:00,DE,15,3,205.0,166.0,158.0,251,318.0
2026-08-20 16:00:00+00:00,DE,16,3,251.0,205.0,166.0,318,386.0
2026-08-20 17:00:00+00:00,DE,17,3,318.0,251.0,205.0,386,406.0
